cdate,cp,pctlead,dow,dom,moy,mdy4,mdy5,mdy6,mdy7,xom4,xom5,xom6,xom7,gspc4,gspc5,gspc6,gspc7
1999-07-07,1395.86,-0.103,3,07,07,-0.82,-0.468,0.28,3.08,0.475,1.182,4.305,5.15,0.558,0.334,1.686,6.086
1999-07-06,1388.12,0.558,2,06,07,0.354,0.507,1.601,2.046,0.704,2.065,3.974,2.483,-0.223,0.518,2.713,4.13
1999-07-02,1391.22,-0.223,5,02,07,0.152,0.752,2.797,2.477,1.351,3.086,5.915,3.247,0.743,1.348,4.497,4.143
1999-07-01,1380.96,0.743,4,01,07,0.599,1.089,3.367,1.938,1.712,1.87,2.953,0.243,0.601,2.184,4.991,2.369
1999-06-30,1372.71,0.601,3,30,06,0.487,2.029,2.791,1.87,0.156,2.744,0.81,-4.056,1.573,3.107,4.327,2.224
1999-06-29,1351.45,1.573,2,29,06,1.535,2.253,0.437,1.127,2.585,1.063,-1.434,-5.231,1.51,2.748,1.38,0.862
1999-06-28,1331.35,1.51,1,28,06,0.707,0.747,-0.311,0.339,-1.483,-1.882,-2.519,-6.827,1.219,1.183,-0.339,0.071
1999-06-25,1315.31,1.219,5,25,06,0.039,-1.776,-1.382,0.952,-0.405,-2.471,-2.633,-7.221,-0.036,-1.332,-2.497,1.087
1999-06-24,1315.78,-0.036,4,24,06,-1.814,-1.05,-0.896,1.91,-2.074,-0.649,-4.827,-5.695,-1.296,-1.505,-2.015,1.683
1999-06-23,1333.06,-1.296,3,23,06,0.778,0.4,0.687,3.022,1.455,-0.166,-3.852,-1.039,-0.211,-1.182,-0.51,3.047
1999-06-22,1335.88,-0.211,2,22,06,-0.375,0.156,0.653,1.809,-1.597,-4.205,-4.419,-3.291,-0.973,-0.518,0.411,2.538
1999-06-21,1349.0,-0.973,1,21,06,0.532,0.285,2.367,1.775,-2.65,-3.692,-4.713,-2.334,0.459,0.679,3.677,2.302
1999-06-18,1342.84,0.459,5,18,06,-0.246,0.496,2.831,1.476,-1.071,-0.223,-0.912,0.714,0.219,0.934,3.774,1.936
1999-06-17,1339.9,0.219,4,17,06,0.744,2.076,2.32,0.247,0.857,-1.059,2.926,0.457,0.713,2.977,3.576,0.403
1999-06-16,1330.41,0.713,3,16,06,1.322,2.324,1.149,0.604,-1.9,-0.69,1.181,-0.161,2.248,2.814,2.118,0.2
1999-06-15,1301.16,2.248,2,15,06,0.988,0.239,-0.578,0.492,1.233,4.028,2.496,2.727,0.553,0.581,-1.326,0.125
1999-06-14,1294.0,0.553,1,14,06,-0.742,-1.149,-1.318,-0.04,2.762,1.884,1.641,1.084,0.028,-0.677,-1.771,-0.063
1999-06-11,1293.64,0.028,5,11,06,-0.409,-0.815,-2.026,1.726,-0.854,-1.473,-2.399,0.241,-0.705,-1.896,-3.063,-0.048
1999-06-10,1302.82,-0.705,4,10,06,-0.408,-0.171,-0.538,1.338,-0.624,-0.238,-1.326,-0.325,-1.2,-1.101,-1.878,0.075
1999-06-09,1318.64,-1.2,3,09,06,0.237,-1.221,1.076,2.176,0.388,-0.94,0.225,1.662,0.099,-1.19,1.47,2.905
1999-06-08,1317.33,0.099,2,08,06,-1.455,-0.368,1.295,2.278,-1.323,-1.091,-0.548,-2.599,-1.288,-0.785,1.739,0.963
1999-06-07,1334.52,-1.288,1,07,06,1.103,2.326,3.83,4.407,0.235,1.176,2.705,0.86,0.51,2.692,3.111,3.902
1999-06-04,1327.75,0.51,5,04,06,1.209,1.669,1.886,1.465,0.938,0.548,1.014,1.344,2.171,2.544,1.99,1.615
1999-06-03,1299.54,2.171,4,03,06,0.454,1.47,1.088,-1.143,-0.386,1.511,1.434,-3.396,0.365,0.408,1.415,-2.312
1999-06-02,1294.81,0.365,3,02,06,1.011,0.214,0.97,-1.68,1.905,0.463,-2.062,0.312,0.042,-0.54,-0.763,-3.288
1999-06-01,1294.26,0.042,2,01,06,-0.789,-0.376,0.556,-2.779,-1.415,-0.076,-1.796,0.076,-0.582,1.003,0.768,-3.717
1999-05-28,1301.84,-0.582,5,28,05,0.416,0.755,-0.413,-0.809,1.358,-2.514,0.327,2.74,1.594,-0.224,-0.368,-2.361
1999-05-27,1281.41,1.594,4,27,05,0.337,0.936,-2.207,-1.195,-3.82,-1.721,-4.761,-0.241,-1.79,-0.233,-3.674,-4.336
1999-05-26,1304.76,-1.79,3,26,05,0.597,-1.159,-2.625,-1.735,2.182,2.914,2.425,4.051,1.585,-0.145,-2.545,-2.47
1999-05-25,1284.4,1.585,2,25,05,-1.745,-3.114,-3.317,-4.986,0.716,-3.094,1.906,1.02,-1.703,-3.45,-4.451,-6.081
1999-05-24,1306.65,-1.703,1,24,05,-1.393,-1.483,-0.398,-2.722,-3.782,-0.475,2.405,0.708,-1.777,-2.404,-2.0,-4.205
1999-05-21,1330.29,-1.777,5,21,05,-0.092,-0.21,1.035,0.821,3.438,5.159,4.747,1.384,-0.638,-1.037,-0.687,-1.868
1999-05-20,1338.83,-0.638,4,20,05,-0.118,1.101,0.914,0.409,1.665,2.894,1.587,-2.889,-0.402,0.413,0.077,-0.11
1999-05-19,1344.23,-0.402,3,19,05,1.221,1.248,-1.726,1.369,1.209,-0.392,-0.869,-5.124,0.818,0.354,-1.706,-0.057
1999-05-18,1333.32,0.818,2,18,05,0.027,-0.185,-2.333,1.114,-1.582,-1.27,-1.657,-5.62,-0.461,-0.335,-2.249,0.095
1999-05-17,1339.49,-0.461,1,17,05,-0.212,-2.937,-0.212,0.293,0.317,-0.479,-3.21,-6.851,0.126,-2.053,-1.189,-0.58
1999-05-14,1337.8,0.126,5,14,05,-2.731,-2.151,-0.501,0.292,-0.794,-0.392,-4.406,-8.896,-2.176,-1.921,-0.187,0.435
1999-05-13,1367.56,-2.176,4,13,05,0.596,2.808,3.15,2.645,0.405,-2.744,-4.292,-7.762,0.261,0.882,1.677,0.955
1999-05-12,1364.0,0.261,3,12,05,2.199,1.687,3.529,3.696,-3.136,-4.03,-4.03,-4.816,0.619,1.768,2.399,2.159
1999-05-11,1355.61,0.619,2,11,05,-0.501,0.332,0.506,0.747,-0.923,-1.592,-3.761,-3.408,1.142,0.789,0.616,0.952
1999-05-10,1340.3,1.142,1,10,05,0.837,1.811,0.797,1.335,-0.675,0.0,-4.697,1.08,-0.349,0.619,0.623,-0.785
1999-05-07,1345.0,-0.349,5,07,05,0.966,0.173,-0.489,1.088,0.68,-2.205,-3.625,5.994,0.972,-0.171,-0.711,-1.306
1999-05-06,1332.05,0.972,4,06,05,-0.785,-0.996,0.161,1.017,-2.865,-4.697,-0.819,6.037,-1.133,0.004,-0.234,-2.058
1999-05-05,1347.31,-1.133,3,05,05,-0.213,-0.661,0.24,2.037,-1.886,-1.452,0.367,8.3,1.149,-0.54,0.334,-0.703
1999-05-04,1332.0,1.149,2,04,05,-0.45,1.169,0.534,2.589,0.442,4.069,6.061,9.501,-1.671,-0.238,-1.4,-1.974
1999-05-03,1354.63,-1.671,1,03,05,1.626,0.907,1.585,3.589,3.612,1.846,9.981,9.714,1.457,0.879,-0.6,1.385
1999-04-30,1335.18,1.457,5,30,04,-0.707,-0.628,0.854,3.794,-1.704,1.914,6.912,2.861,-0.57,-1.164,-1.828,2.221
1999-04-29,1342.83,-0.57,4,29,04,0.08,0.672,1.793,4.973,3.681,7.987,7.904,2.736,-0.598,-1.465,-1.033,4.137
1999-04-28,1350.91,-0.598,3,28,04,0.591,1.491,2.044,4.232,4.153,4.904,3.243,1.951,-0.872,-0.671,-0.582,2.419
1999-04-27,1362.8,-0.872,2,27,04,0.895,1.114,1.973,3.952,0.721,-0.077,-0.242,0.89,0.203,0.439,1.997,3.02
1999-04-26,1360.04,0.203,1,26,04,0.217,0.545,2.915,4.121,-0.792,-1.583,-3.789,4.718,0.235,0.09,4.124,2.379
1999-04-23,1356.85,0.235,5,23,04,0.327,0.849,3.124,4.797,-0.798,-0.166,-4.79,4.149,-0.145,1.552,5.225,0.521
1999-04-22,1358.82,-0.145,4,22,04,0.521,2.357,2.144,4.649,0.637,-2.241,-1.251,4.639,1.699,4.031,3.019,0.014
1999-04-21,1336.12,1.699,3,21,04,1.827,2.255,1.941,5.218,-2.861,-4.632,1.135,5.021,2.293,3.617,1.003,-0.907
1999-04-20,1306.17,2.293,2,20,04,0.42,-0.209,1.171,3.24,-1.824,1.013,8.842,8.754,1.294,-0.973,-1.676,-2.813
1999-04-19,1289.48,1.294,1,19,04,-0.626,-0.307,1.623,4.739,2.89,6.047,9.39,12.379,-2.238,-2.523,-4.47,-2.819
1999-04-16,1319.0,-2.238,5,16,04,0.321,1.383,2.453,4.297,3.069,7.75,5.965,9.974,-0.291,-0.711,-2.917,0.084
1999-04-15,1322.85,-0.291,4,15,04,1.058,1.936,3.214,2.947,4.542,3.152,3.843,7.439,-0.421,-1.998,-1.891,0.131
1999-04-14,1328.44,-0.421,3,14,04,0.868,1.055,2.045,2.414,-1.33,-1.657,-0.081,5.804,-1.584,-2.222,-1.156,2.684
1999-04-13,1349.82,-1.584,2,13,04,0.185,1.254,3.066,1.9,-0.331,0.669,2.733,6.562,-0.648,0.109,1.728,4.932
1999-04-12,1358.63,-0.648,1,12,04,1.067,0.979,1.8,2.186,1.004,1.603,3.783,5.792,0.762,1.09,3.091,4.45
1999-04-09,1348.35,0.762,5,09,04,-0.086,1.79,-0.259,-0.758,0.593,2.049,3.463,2.315,0.325,1.617,2.061,2.914
1999-04-08,1343.98,0.325,4,08,04,1.878,0.813,0.361,1.654,1.448,2.146,5.89,3.759,1.288,1.98,3.885,4.769
1999-04-07,1326.89,1.288,3,07,04,-1.045,-2.013,-1.131,-0.858,0.688,1.385,3.727,2.45,0.683,0.437,3.15,2.86
1999-04-06,1317.89,0.683,2,06,04,-0.978,-0.448,0.379,2.181,0.693,3.665,1.935,2.467,-0.244,1.868,1.318,3.886
1999-04-05,1321.12,-0.244,1,05,04,0.535,0.899,-0.501,5.203,2.952,2.31,-1.11,-0.77,2.118,2.701,0.836,4.673
1999-04-01,1293.72,2.118,4,01,04,0.363,0.831,1.288,2.292,-0.624,-1.669,-2.012,-4.922,0.571,-0.54,0.851,-0.254
1999-03-31,1286.37,0.571,3,31,03,0.466,-1.387,0.276,1.562,-1.052,-3.342,-1.232,-3.422,-1.106,-1.817,-0.281,-0.994
1999-03-30,1300.75,-1.106,2,30,03,-1.845,0.454,1.795,-1.351,-2.315,-0.349,0.522,-4.525,-0.719,1.399,2.535,-1.2
1999-03-29,1310.17,-0.719,1,29,03,2.342,1.687,5.732,0.749,2.012,2.184,0.344,-1.855,2.134,1.564,3.805,0.952
1999-03-26,1282.8,2.134,5,26,03,-0.64,1.335,0.991,-0.914,0.168,0.874,-2.969,-2.133,-0.557,1.12,-1.096,-1.805
1999-03-25,1289.99,-0.557,4,25,03,1.988,3.978,1.282,-0.362,0.705,-1.801,-2.217,-3.053,1.687,2.207,-0.716,-1.321
1999-03-24,1268.59,1.687,3,24,03,1.951,-0.34,-3.091,-1.949,-2.488,-3.81,-5.021,-4.057,0.511,-2.191,-3.643,-2.008
1999-03-23,1262.14,0.511,2,23,03,-2.247,-2.593,-4.712,-4.437,-1.356,-0.424,-2.191,-2.676,-2.688,-2.859,-2.749,-2.739
1999-03-22,1297.01,-2.688,1,22,03,-0.354,-2.76,-1.886,-2.099,0.944,-1.259,0.862,0.6,-0.175,-1.484,-0.717,0.79
1999-03-19,1299.29,-0.175,5,19,03,-2.415,-2.176,-1.623,-0.731,-2.182,-1.775,-0.855,4.461,-1.311,0.113,-0.61,1.52
1999-03-18,1316.55,-1.311,4,18,03,0.245,0.899,1.178,0.216,0.417,2.147,1.014,5.286,1.443,0.778,1.696,2.637
1999-03-17,1297.82,1.443,3,17,03,0.653,0.565,0.289,0.975,1.723,0.936,-0.495,6.73,-0.655,-0.722,0.011,1.752
1999-03-16,1306.38,-0.655,2,16,03,-0.087,0.276,-0.217,0.731,-0.774,-1.109,-0.259,7.831,-0.067,0.911,1.518,4.792
1999-03-15,1307.26,-0.067,1,15,03,0.364,-0.275,0.907,2.404,-0.338,-1.418,5.362,12.178,0.979,0.738,2.142,6.48
1999-03-12,1294.59,0.979,5,12,03,-0.636,-0.492,-0.951,1.476,-1.084,0.859,4.229,14.087,-0.238,0.602,0.925,5.638
1999-03-11,1297.68,-0.238,4,11,03,0.145,1.185,0.684,2.458,1.964,6.877,7.261,14.665,0.842,1.394,1.741,4.977
1999-03-10,1286.84,0.842,3,10,03,1.038,-0.461,0.95,2.447,4.818,3.341,8.111,10.141,0.547,0.32,3.225,3.917
1999-03-09,1279.84,0.547,2,09,03,-1.484,-0.495,1.484,0.93,-1.41,0.359,6.47,3.907,-0.225,0.343,4.247,2.797
1999-03-08,1282.73,-0.225,1,08,03,1.004,1.417,2.45,2.541,1.794,4.616,9.458,4.539,0.569,2.895,4.67,2.339
1999-03-05,1275.47,0.569,5,05,03,0.409,1.989,1.762,-0.232,2.772,6.089,6.903,2.863,2.313,3.891,3.18,0.337
1999-03-04,1246.64,2.313,4,04,03,1.573,1.018,1.483,-0.451,3.227,4.629,1.878,-0.557,1.543,1.725,0.671,-2.004
1999-03-03,1227.7,1.543,3,03,03,-0.546,-0.222,-0.546,-0.634,1.358,0.767,-2.407,-4.102,0.18,-0.684,-1.391,-0.93
1999-03-02,1225.5,0.18,2,02,03,0.326,0.46,0.089,0.46,-0.583,-2.629,-4.495,-5.909,-0.862,-1.036,-2.227,-0.952
1999-03-01,1236.16,-0.862,1,01,03,0.133,-0.325,-1.96,0.927,-2.058,-3.15,-3.779,-4.999,-0.175,-0.712,-2.755,0.991
1999-02-26,1238.33,-0.175,5,26,02,-0.458,-0.369,-1.905,-0.59,-1.114,-1.916,-2.39,-2.917,-0.537,-1.203,-2.658,-0.285
1999-02-25,1245.02,-0.537,4,25,02,0.089,-1.641,-0.088,-0.368,-0.81,-0.649,-1.737,-3.067,-0.669,-2.058,0.468,1.21
1999-02-24,1253.41,-0.669,3,24,02,-1.728,-1.542,0.371,-2.026,0.162,-0.484,-1.481,-3.581,-1.398,-1.472,1.304,-0.05
1999-02-23,1271.18,-1.398,2,23,02,0.189,1.578,2.944,2.378,-0.645,-1.095,-1.268,-6.629,-0.075,2.579,3.852,3.893
1999-02-22,1272.14,-0.075,1,22,02,1.386,1.942,1.341,1.103,-0.453,-1.002,-0.54,-5.541,2.657,2.817,2.437,4.605
1999-02-19,1239.22,2.657,5,19,02,0.549,1.345,-0.279,-2.656,-0.552,-0.175,-1.354,-5.764,0.157,1.241,0.739,-0.366
1999-02-18,1237.28,0.157,4,18,02,0.792,-0.59,-2.388,-2.431,0.379,0.467,-2.131,-3.92,1.082,-0.37,-1.336,-0.171
1999-02-17,1224.03,1.082,3,17,02,-1.371,-1.603,-0.55,-4.754,0.088,-1.181,-5.43,-1.705,-1.437,-0.496,0.039,-1.959
1999-02-16,1241.87,-1.437,2,16,02,-0.235,-1.809,-0.235,-4.959,-1.267,-2.586,-5.028,-2.586,0.954,-0.97,2.116,-2.374
1999-02-12,1230.13,0.954,5,12,02,-1.578,1.07,-2.383,-3.327,-1.336,-4.3,-4.471,1.092,-1.907,0.538,-1.097,-2.525
1999-02-11,1254.04,-1.907,4,11,02,2.69,1.603,-0.043,-2.47,-3.004,-2.507,-1.827,1.092,2.492,3.116,1.181,-1.489
1999-02-10,1223.55,2.492,3,10,02,-1.059,-3.417,-4.228,-5.159,0.513,-0.179,3.939,3.288,0.609,-1.626,-1.998,-4.383
1999-02-09,1216.14,0.609,2,09,02,-2.383,-1.62,-4.735,-4.185,-0.688,0.697,2.572,1.676,-2.221,-1.877,-4.397,-3.891
1999-02-08,1243.77,-2.221,1,08,02,0.781,-0.84,-0.967,-1.191,1.395,4.125,5.823,2.38,0.353,-0.378,-1.444,0.048
1999-02-05,1239.4,0.353,5,05,02,-1.609,-3.166,-2.428,-2.812,2.693,1.861,2.973,-0.775,-0.728,-2.568,-2.639,-1.031
1999-02-04,1248.49,-0.728,4,04,02,-1.583,-0.128,-0.973,-1.209,-0.81,1.631,-0.626,-3.042,-1.854,-1.07,-2.434,1.176
1999-02-03,1272.07,-1.854,3,03,02,1.479,0.762,0.578,0.366,2.46,1.092,-0.873,-1.401,0.799,-0.073,0.529,3.826
1999-02-02,1261.99,0.799,2,02,02,-0.706,-0.846,-0.227,-0.495,-1.336,-2.221,-3.254,-3.417,-0.865,-1.379,1.514,2.172
1999-02-01,1273.0,-0.865,1,01,02,-0.141,-0.183,-0.394,-1.693,-0.897,-1.944,-3.64,-1.944,-0.519,0.603,1.652,1.303
1999-01-29,1279.64,-0.519,5,29,01,-0.042,0.624,-0.239,-2.152,-1.056,-1.056,-2.431,-1.14,1.128,2.934,3.7,2.208
1999-01-28,1265.37,1.128,4,28,01,0.667,-0.211,-0.211,-2.029,0.0,-1.73,-0.532,-0.084,1.786,1.043,3.279,1.778
1999-01-27,1243.17,1.786,3,27,01,-0.872,-0.858,-0.269,-1.053,-1.73,-1.389,-0.169,1.792,-0.73,0.745,0.648,2.556
1999-01-26,1252.31,-0.73,2,26,01,0.014,0.0,-1.304,-1.482,0.347,1.219,1.761,2.482,1.485,2.214,-0.343,1.451
1999-01-25,1233.98,1.485,1,25,01,-0.014,0.594,-1.917,-2.133,0.869,1.237,1.323,1.767,0.717,-0.096,-1.439,-0.446
1999-01-22,1225.19,0.717,5,22,01,0.608,-1.304,-1.822,-2.575,0.366,0.535,0.45,0.182,-0.807,-2.501,-1.453,-3.061
1999-01-21,1235.16,-0.807,4,21,01,-1.901,-2.497,-0.786,-3.849,0.169,0.084,1.964,-4.293,-1.708,-1.345,1.895,-3.132
1999-01-20,1256.62,-1.708,3,20,01,-0.607,-0.525,-0.18,-2.212,-0.084,-0.084,0.709,-5.017,0.369,1.075,1.8,-1.033
1999-01-19,1252.0,0.369,2,19,01,0.083,1.754,-0.22,-2.841,0.0,1.878,0.438,-5.101,0.703,3.284,1.008,-1.599
1999-01-15,1243.26,0.703,5,15,01,1.67,0.346,-0.767,-1.442,1.878,0.794,-0.267,-1.306,2.563,0.718,-1.631,-0.122
1999-01-14,1212.19,2.563,4,14,01,-1.302,-1.941,-3.088,-2.81,-1.064,-1.413,-6.136,-3.952,-1.799,-2.204,-4.933,-1.295
1999-01-13,1234.4,-1.799,3,13,01,-0.647,-1.11,-2.036,-0.77,-0.353,-1.053,-5.686,-3.583,-0.412,-2.332,-2.782,0.421
1999-01-12,1239.51,-0.412,2,12,01,-0.466,-1.17,-2.627,2.18,-0.702,-4.791,-5.515,-5.186,-1.928,-2.79,-2.58,0.615
1999-01-11,1263.88,-1.928,1,11,01,-0.707,-0.936,-0.68,3.546,-4.118,-4.682,-1.042,-5.779,-0.879,-0.461,1.534,1.777
1999-01-08,1275.09,-0.879,5,08,01,-0.231,-1.474,0.286,4.849,-0.589,-0.761,2.327,-0.255,0.422,0.216,3.826,4.047
1999-01-07,1269.73,0.422,4,07,01,-1.246,0.259,1.292,6.458,-0.174,3.819,2.229,0.174,-0.205,2.004,3.295,3.544
1999-01-06,1272.34,-0.205,3,06,01,1.524,1.787,4.936,8.145,4.0,3.112,0.348,-0.24,2.214,3.602,3.28,3.565
1999-01-05,1244.78,2.214,2,05,01,0.259,1.031,4.255,8.792,-0.854,-1.532,-4.787,-3.923,1.358,1.265,0.239,3.424
1999-01-04,1228.1,1.358,1,04,01,0.77,3.094,4.549,7.619,-0.684,-2.68,-2.523,-2.927,-0.092,-0.311,0.213,2.1
1998-12-31,1229.23,-0.092,4,31,12,2.306,3.191,5.1,6.985,-2.01,-3.306,-2.01,-3.713,-0.219,-1.013,0.241,3.468
1998-12-30,1231.93,-0.219,3,30,12,0.865,1.412,3.058,4.913,-1.322,0.161,-0.586,-0.347,-0.796,0.526,0.276,4.403
1998-12-29,1241.81,-0.796,2,29,12,0.542,1.849,4.352,5.224,1.503,1.34,0.907,0.079,1.332,1.267,3.177,6.874
1998-12-28,1225.49,1.332,1,28,12,1.3,1.623,2.936,4.844,-0.161,-0.746,-0.414,0.676,-0.064,-0.248,1.883,5.389
1998-12-24,1226.27,-0.064,4,24,12,0.319,2.457,1.794,4.609,-0.586,-0.427,-1.738,0.242,-0.185,1.886,3.219,7.454
1998-12-23,1228.54,-0.185,3,23,12,2.131,1.292,1.8,1.98,0.16,0.334,0.24,0.59,2.075,2.137,4.115,5.322
1998-12-22,1203.57,2.075,2,22,12,-0.822,-0.647,0.836,-0.647,0.174,-1.317,-0.821,1.614,0.061,1.308,3.583,3.309
1998-12-21,1202.84,0.061,1,21,12,0.176,0.502,1.854,-1.674,-1.488,-0.093,1.095,1.177,1.247,1.937,3.441,1.635
1998-12-18,1188.03,1.247,5,18,12,0.325,1.493,2.766,-2.074,1.416,0.503,2.015,3.757,0.682,2.245,4.104,0.563
1998-12-17,1179.98,0.682,4,17,12,1.164,1.346,0.177,-2.713,-0.9,1.189,0.348,2.575,1.553,1.475,1.159,-0.65
1998-12-16,1161.94,1.553,3,16,12,0.179,1.254,-1.471,-2.786,2.108,1.505,2.454,5.678,-0.077,1.817,-0.264,-1.258
1998-12-15,1162.83,-0.077,2,15,12,1.073,-1.153,-3.464,-1.007,-0.591,-0.831,0.081,4.875,1.895,-0.311,-1.746,1.103
1998-12-14,1141.2,1.895,1,14,12,-2.202,-2.691,-4.709,-2.691,-0.241,0.936,1.708,4.477,-2.166,-2.045,-3.401,-2.566
1998-12-11,1166.46,-2.166,5,11,12,-0.5,-2.338,-2.885,-0.251,1.18,0.92,2.219,4.189,0.124,-1.439,-1.788,-0.75
1998-12-10,1165.02,0.124,4,10,12,-1.848,-2.074,-1.335,1.675,-0.257,0.765,3.147,-1.667,-1.561,-1.385,-0.996,0.119
1998-12-09,1183.49,-1.561,3,09,12,-0.23,-0.56,2.546,-0.043,1.025,1.288,4.79,-0.592,0.179,-0.354,2.9,-0.741
1998-12-08,1181.38,0.179,2,08,12,-0.33,0.754,2.118,0.594,0.26,2.364,2.723,0.688,-0.532,0.394,0.865,-0.463
1998-12-07,1187.7,-0.532,1,07,12,1.088,3.123,2.713,1.501,2.098,3.458,1.927,0.426,0.931,3.266,1.057,0.398
1998-12-04,1176.74,0.931,5,04,12,2.013,1.353,3.05,-0.347,1.332,0.351,-4.667,-0.777,2.313,0.469,1.127,-0.965
1998-12-03,1150.14,2.313,4,03,12,-0.647,-0.398,-2.525,-0.471,-0.968,-1.48,-5.136,-2.0,-1.802,-2.139,-3.538,-1.153
1998-12-02,1171.25,-1.802,3,02,12,0.251,1.675,-1.492,-0.599,-0.517,-5.0,-1.981,1.961,-0.343,0.655,-1.316,1.617
1998-12-01,1175.28,-0.343,2,01,12,1.42,-2.135,-1.18,-0.484,-4.507,-3.711,-1.472,1.316,1.001,-1.43,-0.652,2.691
1998-11-30,1163.63,1.001,1,30,11,-3.506,-3.115,-3.297,-0.254,0.834,3.178,4.08,6.293,-2.407,-1.958,-2.069,2.134
1998-11-27,1192.33,-2.407,5,27,11,0.406,0.976,2.107,3.633,2.325,2.325,3.306,4.115,0.46,0.79,2.473,4.971
1998-11-25,1186.87,0.46,3,25,11,0.568,-0.188,0.906,3.323,0.0,0.874,4.021,-0.261,0.328,-0.113,2.972,5.432
1998-11-24,1182.99,0.328,2,24,11,-0.752,1.12,0.704,2.785,0.874,0.958,2.829,-0.165,-0.439,1.671,3.365,5.842
1998-11-23,1188.21,-0.439,1,23,11,1.886,1.096,3.147,3.859,0.083,3.12,2.126,2.577,2.119,3.089,4.291,5.998
1998-11-20,1163.55,2.119,5,20,11,-0.775,-0.411,1.495,1.769,3.034,1.853,0.784,2.681,0.949,1.666,2.437,3.128
1998-11-19,1152.61,0.949,4,19,11,0.367,2.028,2.395,1.725,-1.146,-0.964,-4.116,-2.944,0.71,1.166,2.389,1.983
1998-11-18,1144.48,0.71,3,18,11,1.655,1.914,2.066,-0.249,0.184,-1.05,-2.912,-3.823,0.453,0.758,2.397,0.304
1998-11-17,1139.32,0.453,2,17,11,0.254,0.359,0.691,-0.902,-1.232,-3.183,0.441,-3.183,0.304,1.208,1.637,0.482
1998-11-16,1135.87,0.304,1,16,11,0.105,0.15,0.27,-0.268,-1.976,-1.882,1.882,-0.778,0.902,1.627,0.674,1.538
1998-11-13,1125.72,0.902,5,13,11,0.045,0.33,-0.654,2.0,0.096,3.744,1.222,-0.164,0.718,0.424,-0.396,1.34
1998-11-12,1117.69,0.718,4,12,11,0.285,0.12,-2.268,1.182,3.644,3.836,-0.939,1.041,-0.293,-0.937,-2.044,0.548
1998-11-11,1120.97,-0.293,3,11,11,-0.165,-0.981,-1.581,3.144,0.185,-2.431,-3.609,-1.913,-0.646,-0.817,-1.136,2.03
1998-11-10,1128.26,-0.646,2,10,11,-0.818,-2.385,-0.537,4.891,-2.611,-4.599,-2.611,-3.536,-0.172,-1.117,0.857,3.898
1998-11-09,1130.2,-0.172,1,09,11,-1.581,-0.606,2.672,7.274,-2.041,-1.207,-1.37,2.215,-0.947,-0.322,1.743,5.815
1998-11-06,1141.01,-0.947,5,06,11,0.99,1.894,3.53,9.767,0.851,2.083,1.998,5.664,0.631,1.997,2.646,7.103
1998-11-05,1133.85,0.631,4,05,11,0.895,3.298,4.802,9.677,1.222,-0.164,1.759,2.374,1.357,2.071,3.202,5.738
1998-11-04,1118.67,1.357,3,04,11,2.382,1.606,5.457,9.094,-1.37,-0.083,-0.949,1.053,0.705,0.636,3.015,4.483
1998-11-03,1110.84,0.705,2,03,11,-0.758,1.456,4.482,6.073,1.304,1.927,3.634,1.742,-0.068,1.108,4.002,3.001
1998-11-02,1111.6,-0.068,1,02,11,2.23,3.79,6.024,8.197,0.614,-0.867,3.594,-4.632,1.177,2.364,4.342,3.896
1998-10-30,1098.67,1.177,5,30,10,1.525,2.983,4.652,5.301,-1.472,1.675,0.604,-6.452,1.173,2.863,2.457,3.265
1998-10-29,1085.93,1.173,4,29,10,1.436,2.153,3.449,4.212,3.194,4.5,2.021,-2.925,1.67,1.933,1.425,2.216
1998-10-28,1068.09,1.67,3,28,10,0.707,1.621,1.522,4.693,1.265,-1.054,-1.826,-7.692,0.258,-0.394,-0.963,1.105
1998-10-27,1065.34,0.258,2,27,10,0.908,1.269,2.049,4.08,-2.29,-2.372,-7.941,-8.014,-0.651,-0.498,-0.428,1.704
1998-10-26,1072.32,-0.651,1,26,10,0.358,-0.097,0.62,8.878,-0.084,-0.78,-7.014,-3.797,0.154,-0.571,0.789,6.642
1998-10-23,1070.67,0.154,5,23,10,-0.453,0.77,0.737,12.09,-0.697,-5.704,-4.848,-2.397,-0.724,0.07,0.779,7.627
1998-10-22,1078.48,-0.724,4,22,10,1.23,0.718,3.123,10.663,-5.042,-6.283,-5.976,-0.084,0.8,1.368,2.088,8.096
1998-10-21,1069.92,0.8,3,21,10,-0.506,-0.033,1.99,11.294,-1.306,0.908,-0.079,6.799,0.563,0.709,2.141,8.689
1998-10-20,1063.93,0.563,2,20,10,0.475,2.388,8.207,15.942,2.244,0.328,3.459,6.793,0.145,0.711,5.808,10.891
1998-10-19,1062.39,0.145,1,19,10,1.904,2.023,11.269,10.945,-1.874,-0.979,2.575,1.107,0.565,1.422,6.794,9.448
1998-10-16,1056.42,0.565,5,16,10,0.117,5.683,7.312,7.504,0.912,3.122,6.267,0.739,0.853,5.061,5.884,7.295
1998-10-15,1047.49,0.853,4,15,10,5.559,9.063,9.122,7.708,2.189,3.589,6.883,0.988,4.173,5.297,6.41,5.961
1998-10-14,1005.53,4.173,3,14,10,3.319,1.541,7.148,-2.108,1.37,3.05,3.222,1.37,1.079,0.784,4.804,0.292
1998-10-13,994.8,1.079,2,13,10,-1.72,0.055,-0.291,-4.31,1.657,3.18,-1.431,3.458,-0.292,1.058,2.485,0.853
